,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/level/0,/hdd/2/data/0,/hdd/2/load/0,/hdd/2/temperature/0,/hdd/2/factor/0,/hdd/3/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Used Space","Temperature","Used Space","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/16/2021 12:03:24,20,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27.5,118,26.5,111,111,110,2170.418,1942.446,7.8125,6.25,7.8125,12.5,8.59375,27,27,25,26,27,800.9131,800.9131,800.9131,800.9131,8.515339,1.63761461,0.189051881,1.0756526,100.114136,25.2782211,4.01137161,11.85751,61.0000038,1378,41,900,1050,1.17500007,39,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:25,20,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27.5,118,26.5,111,110,110,2153.11,1931.33044,7.8125,1.58730149,3.125,3.125,3.912449,26,27,25,26,27,800.9131,800.9131,800.9131,800.9131,7.86414,1.04982662,0.133895755,1.047853,100.114136,25.272171,4.01041031,11.8584709,61.0000038,1381,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:26,20,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,27,27,118,26.5,111,111,110,2166.934,1942.446,3.125,3.076923,3.174603,4.6875,3.51600647,27,27,25,26,27,800.9132,800.9132,800.9132,800.9132,7.845933,1.01792777,0.1379395,1.04562521,100.114151,25.1872635,3.9969368,11.8719444,60.0000038,1380,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:27,20,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27,118,26.5,111,111,110,2156.54956,1931.33044,3.125,4.6875,3.076923,9.375,5.0661087,26,27,25,26,27,800.913147,800.913147,800.913147,800.913147,7.785432,0.967784166,0.133001179,1.04121447,100.114143,25.1855316,3.99666214,11.8722191,60.0000038,1382,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:28,20.7843132,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27,118,26.5,111,111,110,2156.54956,1942.446,3.125,0,6.25,4.6875,3.515625,26,27,25,26,27,800.9132,800.9132,800.9132,800.9132,7.799723,0.978690743,0.1368837,1.039528,100.114151,25.18457,3.99650955,11.8723717,60.0000038,1384,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:29,20.7843132,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27,118,26.5,111,110,110,2166.934,1945.245,3.125,1.5625,4.76190472,3.125,3.14360261,26,27,25,26,27,800.9136,800.9136,800.9136,800.9136,7.672191,0.891394138,0.09193914,1.03475177,100.1142,25.1833267,3.99631119,11.87257,60.0000038,1385,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:30,21.9607849,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27,118,26.5,111,110,110,2153.11,1939.65515,6.25,7.8125,9.230768,10.9375,8.55769,26,27,25,26,27,800.912842,800.912842,800.912842,800.912842,7.8911624,1.08165157,0.120142527,1.05410612,100.114105,25.14431,3.99012,11.8787613,60.0000038,1384,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:31,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27,118,26.5,111,111,110,2173.913,1931.33044,9.230768,7.69230747,3.076923,4.615384,6.15384,26,27,25,26,27,800.9133,800.9133,800.9133,800.9133,7.911981,1.11629868,0.109675668,1.054546,100.114166,25.1552658,3.99185944,11.8770218,60.0000038,1383,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:32,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,27,26.5,118,26.5,111,111,110,2149.68164,1942.446,6.153846,1.53846145,1.53846145,6.153846,3.8461566,26,27,25,26,27,800.913,800.913,800.913,800.913,7.820874,0.9899826,0.148925439,1.0403378,100.114128,25.1499557,3.99101639,11.8778648,59.0000038,1380,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:33,25.09804,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,27,26.5,118,26.5,111,110,110,2170.418,1942.446,7.69230747,0,3.076923,7.69230747,4.615384,26,27,25,26,27,800.9132,800.9132,800.9132,800.9132,7.781044,0.9523836,0.142506614,1.04148829,100.114151,25.1387558,3.98923874,11.8796425,59.0000038,1381,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:34,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,27,26.5,118,26.5,111,111,110,2160,1939.65515,7.936507,4.6875,1.58730149,11.1111107,6.3306036,26,27,25,26,27,800.9133,800.9133,800.9133,800.9133,7.751972,0.9373958,0.124570876,1.03998363,100.114166,25.1388474,3.989254,11.8796272,59.0000038,1380,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:35,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,26.5,118,26.5,111,110,110,2153.11,1917.61365,0,1.5625,1.5625,3.125,1.5625,26,26,25,26,27,800.913147,800.913147,800.913147,800.913147,7.757958,0.9351873,0.1350548,1.04081333,100.114143,25.1363,3.98884964,11.8800316,59.0000038,1381,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:36,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,26.5,118,26.5,111,110,110,2156.54956,1931.33044,1.5625,1.5625,1.5625,7.8125,3.125,26,27,25,26,27,800.913147,800.913147,800.913147,800.913147,7.76673031,0.944539666,0.135535762,1.0381515,100.114143,25.13839,3.98918152,11.8797,59.0000038,1381,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:37,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,27,26.5,118,26.5,111,110,110,2153.11,1942.446,4.615384,0,1.53846145,6.153846,3.076923,26,27,25,26,27,800.9136,800.9136,800.9136,800.9136,7.79392338,0.91987294,0.148577034,1.04217315,100.1142,25.1366119,3.98889923,11.879982,58.0000038,1379,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:38,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.42400026,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,26.5,118,26.5,111,110,110,2160,1931.33044,1.5625,0,3.125,10.9375,3.90625,26,27,25,26,27,800.913147,800.913147,800.913147,800.913147,7.70750475,0.9262686,0.137532592,1.028502,100.114143,25.1365128,3.988884,11.8799973,59.0000038,1380,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:39,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,26.5,118,26.5,111,111,110,2166.934,1953.69031,1.53846145,1.53846145,3.076923,6.153846,3.076923,26,27,25,26,27,800.912964,800.912964,800.912964,800.912964,7.76062632,0.910531342,0.1608248,1.03570938,100.11412,25.1352234,3.988678,11.8802032,58.0000038,1380,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:40,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,26.5,118,26.5,111,110,110,2166.934,1931.33044,1.53846145,3.076923,3.076923,6.153846,3.46153378,26,27,26,26,27,1501.71228,1501.71228,1501.71228,2402.7395,8.055756,1.20020282,0.154289246,1.10017574,100.114151,25.2882462,4.01296234,11.8559189,59.0000038,1379,41,300,1050,0.950000048,2,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:41,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.4,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,28,26.5,118,26.5,111,111,110,2156.54956,1942.446,18.75,21.875,18.75,26.5625,21.484375,26,27,25,26,27,800.9132,800.9132,800.9132,800.9132,13.7181482,6.433129,0.545647,1.26397955,100.114151,25.2795715,4.011585,11.857296,58.0000038,1379,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:42,29.4117661,100,49.80392,49.80392,49.80392,49.80392,0.424000025,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,31,26.5,118,26.5,111,110,110,2170.418,1942.446,23.4375,17.1875,25,42.1875,26.953125,27,27,26,27,27,800.913452,800.913452,800.913452,800.913452,17.9291649,10.2984753,0.8594542,1.40247333,100.114182,25.3488235,4.02257538,11.8463058,58.0000038,1379,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.697266,48.79143,31,1.571287,0.007537842
12/16/2021 12:03:44,34.11765,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,38,26.5,118,26.5,111,110,110,2173.913,1939.65515,29.2307682,36.9230728,30.76923,63.0769272,39.9999962,31,31,39,45,45,3904.45264,3904.45264,3904.45264,3904.45264,26.02533,18.2488117,1.0008285,1.62297165,100.114174,25.5264282,4.05075836,11.8181229,58.0000038,1377,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:45,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,39,26.5,118,26.5,111,111,110,2160,1939.65515,35.384613,46.1538429,27.6923065,50.7692337,39.9999962,31,30,40,33,40,3904.452,4004.566,3904.452,3904.452,26.5969715,18.8244438,1.01998317,1.44419158,100.114151,26.468605,4.20027161,11.66861,58.0000038,1374,41,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:46,34.9019623,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,29,26.5,118,26.5,111,110,110,2149.68164,1931.33044,26.5625,18.75,29.6875,26.5625,25.390625,28,30,30,34,34,4004.56616,3904.452,4004.56616,3904.452,17.1820335,10.0455017,0.372406274,1.40265346,100.114151,27.1602554,4.310028,11.5588531,58.0000038,1355,36,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:47,28.2352943,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,37,26.5,118,26.5,111,110,110,2153.11,1939.65515,45.3125,32.8125,40.625,35.9375,38.671875,34,36,36,41,41,3904.45166,3904.45166,3904.45166,3904.45166,23.8203773,16.5352879,0.4953131,1.65198851,100.114143,27.1436157,4.30738831,11.5614929,58.0000038,1223,36,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:48,32.1568642,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,41,26.5,118,26.5,111,111,110,2173.913,1931.33044,68.75,59.375,56.25,78.125,65.625,33,42,34,43,43,3904.452,3904.452,3904.452,3904.452,35.59984,27.7238178,1.02159655,1.89147139,100.114151,28.8490067,4.57801437,11.2908669,59.0000038,1224,37,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:49,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,41,26.5,118,26.5,111,111,110,2153.11,1939.65515,50,43.75,34.375,57.8125,46.484375,31,31,28,42,42,4004.56616,3904.452,3904.452,3904.452,29.5789051,21.7645988,1.01619434,1.56241477,100.114151,28.99685,4.601475,11.2674065,59.0000038,1229,37,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:50,34.11765,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,40,26.5,118,26.5,111,110,110,2160,1917.61365,15.625,21.875,39.0625,51.5625,32.03125,30,42,27,30,42,4004.56616,3904.452,3904.452,3904.452,24.3289661,17.1657658,0.429901,1.2569778,100.114151,29.0938416,4.616867,11.2520142,59.0000038,1231,37,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:51,32.54902,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,41,26.5,118,26.5,111,111,110,2153.11,1939.65515,31.25,23.4375,34.375,51.5625,35.15625,29,31,28,44,44,3904.452,4004.566,4004.566,4004.566,25.5429459,18.6484737,0.116159439,1.37971938,100.114151,29.2672119,4.64437866,11.2245026,59.0000038,1229,37,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:52,32.1568642,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,40,26.5,118,26.5,111,110,110,2166.934,1931.33044,34.375,40.625,20.3125,26.5625,30.46875,29,29,28,42,42,3904.45215,3904.45215,4004.56616,3904.45215,23.743145,16.8966789,0.124634974,1.22147179,100.114159,29.327713,4.65398026,11.214901,59.0000038,1231,37,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:53,30.9803925,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,39,26.5,118,26.5,111,110,110,2156.54956,1939.65515,17.1875,35.9375,42.1875,46.875,35.546875,33,36,39,40,40,3904.452,3904.452,3904.452,3904.452,27.8389473,20.1920834,0.8615806,1.49849713,100.114151,30.5423737,4.846733,11.0221481,58.0000038,1232,37,300,1050,0.950000048,2,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:54,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,26.5,118,26.5,111,110,110,2166.934,1939.65515,87.69231,75.38461,69.2307739,78.46154,77.69231,38,38,40,43,43,3904.4502,3904.4502,3904.4502,3904.4502,39.78949,31.9517956,0.9009837,2.146626,100.114113,31.0886612,4.933422,10.9354591,58.0000038,1230,37,300,1050,0.950000048,25,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:55,30.9803925,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,41,26.5,118,26.5,111,111,110,2149.68164,1928.57141,71.875,71.875,56.25,64.0625,66.015625,39,42,36,38,37,3904.45239,3904.45239,3904.45239,3904.45239,36.0523758,28.5286751,0.6254806,2.03269029,100.114166,31.3946,4.98197174,10.8869095,58.0000038,1232,37,775,1050,1.1,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:56,30.9803925,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,40,26.5,118,26.5,111,111,110,2166.934,1945.245,58.73016,57.1428528,57.1428528,66.6666641,59.92063,36,36,33,39,38,3904.45166,3904.45166,3904.45166,3904.45166,33.2933159,25.72479,0.6252278,2.12957454,100.114143,31.424408,4.986702,10.8821793,58.0000038,1231,37,775,1050,1.1,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:57,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,36,26.5,118,26.5,111,110,110,2153.11,1928.57141,35.9375,43.75,34.375,42.1875,39.0625,29,33,32,40,39,4004.567,3904.45264,4004.567,3904.45264,27.659771,19.7958317,1.00453925,1.76676214,100.114174,31.5491714,5.00650024,10.862381,59.0000038,1232,37,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:03:58,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,38,26.5,118,26.5,111,110,110,2153.11,1917.61365,57.8125,43.75,34.375,45.3125,45.3125,32,41,34,34,41,3904.45239,4004.56641,3904.45239,3904.45239,29.6948738,21.7963734,1.01149583,1.83112645,100.114159,31.5875854,5.012596,10.8562851,59.0000038,1229,37,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:04:00,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,37,27,118,26.5,111,110,110,2160,1917.61365,24.6153831,47.6923065,29.2307682,56.92308,39.61538,38,37,30,39,39,3904.452,4004.566,3904.452,3904.452,27.8429966,20.3449287,0.63848877,1.67951727,100.114151,31.5729446,5.010273,10.8586082,59.0000038,1230,37,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:04:01,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,39,27,118,26.5,111,110,110,2163.46143,1945.245,57.8125,53.125,40.625,60.9375,53.125,39,41,35,42,42,3904.45117,4004.56543,3904.45117,3904.45117,31.9403267,24.47988,0.5818988,1.81703,100.114136,31.89338,5.061123,10.8077583,59.0000038,1234,39,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:04:02,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.504,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.128,0.136,35,27,118,26.5,111,111,110,2166.934,1928.57141,50.7692337,38.4615364,39.9999962,41.53846,42.6923027,30,32,31,32,32,3904.45239,3904.45239,4004.56665,3904.45239,25.8241577,18.3571415,0.5724951,2.00339651,100.114166,32.07086,5.089287,10.7795944,62.0000038,1278,40,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:04:03,25.09804,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,32,27,118,26.5,111,111,110,2153.11,1914.89368,46.875,23.4375,28.125,23.4375,30.46875,38,42,38,44,45,3904.452,3904.452,3904.452,3904.452,24.6625214,17.1898136,0.5744157,1.937219,100.114151,32.4734421,5.15317154,10.71571,62.0000038,1357,41,900,1050,1.17500007,26,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
12/16/2021 12:04:04,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,35,27,118,26.5,111,110,110,2153.11,1917.61365,51.5625,23.4375,40.625,39.0625,38.671875,31,32,35,31,33,3904.45239,4004.56641,3904.45239,3904.45239,24.8028278,17.0571632,0.832333565,1.9826206,100.114159,32.46106,5.151207,10.7176743,64,1407,42,900,1050,1.17500007,37,34,47.4652672,30,38.4083824,100,488.699036,48.7914772,31,1.5712831,0.007537842
