,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/level/0,/hdd/2/data/0,/hdd/2/load/0,/hdd/2/temperature/0,/hdd/2/factor/0,/hdd/3/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Temperature","Used Space","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/16/2021 07:22:54,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,35,28,117,26.5,110,109,108,2177.41943,1942.446,35.9375,26.5625,29.6875,62.5,38.671875,30,31,29,36,36,3904.46143,3904.46143,3904.46143,3904.46143,23.9022274,18.2698917,1.03660727,2.43859529,100.114395,41.7627029,6.62727356,9.241608,44,923.906067,3505.50024,1847.81213,1137,14,8,0,4,35,2048,683.167969,1364.832,33.35781,30.2,0.9765625,445.3125,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:22:55,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,37,28,117,26.5,110,109,108,2163.46143,1942.446,54.6875,42.1875,43.75,57.8125,49.609375,32,36,29,31,36,3904.46167,3904.46167,3904.46167,3904.46167,28.5441189,22.8628349,1.04025686,2.64587474,100.1144,41.8484726,6.6408844,9.227997,43,923.906067,3505.50024,1847.81213,1137,13,8,0,4,35,2048,684.417969,1363.582,33.4188461,30.2,4.8828125,890.625,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:22:56,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,35,28,117,26.5,110,109,108,2156.54956,1942.446,35.9375,28.125,34.375,51.5625,37.5,30,31,29,37,37,3904.46069,3904.46069,4004.575,4004.575,24.4531975,18.8328857,1.03061223,2.44732261,100.114372,41.8683777,6.644043,9.224838,44,923.906067,3505.50024,1847.81213,1137,13,7,0,4,35,2048,684.167969,1363.832,33.40664,28.3210011,6.8359375,890.625,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:22:57,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.584000051,1.008,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,37,28,117,26.5,110,109,108,2177.41943,1931.33044,53.125,39.0625,43.75,45.3125,45.3125,31,33,29,37,37,3904.46143,3904.46143,3904.46143,3904.46143,27.8516865,22.1954422,1.02626491,2.585107,100.114395,41.8860474,6.646847,9.222034,44,923.906067,3505.50024,1847.81213,1138,13,8,0,4,35,2048,682.417969,1365.582,33.32119,29.8170013,1.953125,890.625,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:22:58,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.584000051,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,38,28,117,26.5,110,109,108,2173.913,1942.446,37.5,45.3125,46.875,70.3125,50,33,34,34,36,36,3904.46118,3904.46118,3904.46118,3904.46118,28.1384144,22.4827843,1.02724254,2.60689449,100.114388,42.1495857,6.6886673,9.180214,44,923.906067,3505.50024,1847.81213,1136,12,6,0,4,35,2048,694,1354,33.88672,29.714,69.33594,899.414063,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:22:59,27.8431377,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,37,28,117,26.5,110,109,108,2160,1928.57141,53.125,46.875,57.8125,57.8125,53.90625,31,32,35,37,37,4004.5752,3904.461,3904.461,3904.461,29.60298,23.95711,1.02431524,2.66608238,100.11438,42.4585037,6.73769,9.131191,44,923.906067,3505.50024,1847.81213,1136,15,9,0,4,34,2048,711.8047,1336.19531,34.75609,29.8120022,15.625,892.5781,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:00,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.584000051,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,37,28,117,26.5,110,109,108,2163.46143,1928.57141,53.8461571,38.4615364,35.384613,44.6153831,43.07692,41,32,31,31,41,4004.57617,3904.46167,3904.46167,3904.46167,27.0668373,21.3967438,1.02918577,2.58020449,100.1144,42.47394,6.740139,9.128742,43,923.906067,3505.50024,1847.81213,1135,10,5,0,4,34,2048,711.8047,1336.19531,34.75609,27.457,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:01,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.016,3.42400026,3.40800023,1,0.160000011,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,36,28,117,26.5,110,109,108,2177.41943,1953.69031,60.0000038,33.8461533,47.6923065,56.92308,49.6153831,33,37,36,38,38,3904.461,4004.5752,3904.461,3904.461,28.5749035,22.9605274,1.02910852,2.52301955,100.11438,42.6025467,6.76054764,9.108334,43,923.906067,3505.50024,1847.81213,1133,10,5,0,3,34,2048,723.7422,1324.25781,35.338974,31.427002,0.9765625,892.5781,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:02,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,36,28,117,26.5,110,109,109,2173.913,1931.33044,46.1538429,27.6923065,41.53846,47.6923065,40.7692261,33,36,32,42,42,3904.46143,3904.46143,3904.46143,3904.46143,27.9313946,22.328722,1.02441525,2.446478,100.114395,43.0889969,6.837742,9.031139,43,923.906067,3505.50024,1847.81213,1132,13,8,0,3,34,2048,722.9922,1325.00781,35.3023529,29.5220013,15.625,892.5781,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:03,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,37,28,117,26.5,110,109,108,2170.418,1931.33044,64.0625,54.6875,51.5625,56.25,56.640625,32,37,33,38,38,3904.461,3904.461,3904.461,3904.461,29.742857,24.0608521,1.029546,2.660044,100.11438,42.4617767,6.738209,9.130672,43,923.906067,3505.50024,1847.81213,1131,11,6,0,3,34,2048,707.9922,1340.00781,34.56993,28.9650021,1.953125,862.3047,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:04,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,35,28,117,26.5,110,109,108,2177.41943,1931.33044,44.6153831,32.30769,38.4615364,58.4615364,43.4615364,34,32,28,32,34,3904.46118,3904.46118,3904.46118,3904.46118,27.45137,21.8044071,1.03221607,2.52778149,100.114388,42.5386047,6.75040054,9.118481,43,923.906067,3505.50024,1847.81213,1129,12,6,0,4,34,2048,702.2422,1345.75781,34.28917,28.773,12.6953125,446.289063,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:05,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,37,28,117,26.5,110,109,108,2177.41943,1953.69031,54.6875,34.375,37.5,64.0625,47.65625,35,39,31,37,39,3904.46118,3904.46118,3904.46118,3904.46118,28.7685547,23.1169586,1.03021336,2.61118054,100.114388,38.58736,6.12338257,9.745499,43,923.906067,3505.50024,1847.81213,1128,10,6,0,3,34,2048,702.2422,1345.75781,34.28917,28.773,13.671875,890.625,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:06,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.584000051,1.016,3.42400026,3.40800023,1,0.160000011,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,38,28,117,26.5,110,109,108,2160,1928.57141,51.5625,51.5625,59.375,67.1875,57.421875,33,34,37,37,37,3904.461,3904.461,3904.461,3904.461,30.8102589,25.183115,1.02739191,2.480547,100.11438,38.6983261,6.140991,9.72789,43,923.906067,3505.50024,1847.81213,1127,11,6,0,4,34,2048,702.2422,1345.75781,34.28917,28.967001,1.953125,107.421875,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:07,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,38,28,117,26.5,110,109,108,2163.46143,1931.33044,52.30769,61.53846,46.1538429,67.69231,56.9230728,33,36,37,34,37,3904.462,3904.462,3904.462,3904.462,31.4582329,25.8414021,1.02755678,2.52224,100.11441,38.69275,6.140106,9.728775,43,923.906067,3505.50024,1847.81213,1125,12,6,0,4,34,2048,702.2422,1345.75781,34.28917,28.5940018,12.6953125,891.601563,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:08,29.4117661,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.016,3.42400026,3.40800023,1,0.160000011,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,38,28,117,26.5,110,109,108,2163.46143,1942.446,50,50,46.875,71.875,54.6875,33,35,37,39,39,3904.46143,4004.576,3904.46143,3904.46143,30.5598564,24.9919224,1.02804983,2.43009615,100.114395,38.68979,6.139637,9.729244,43,923.906067,3505.50024,1847.81213,1123,12,6,0,4,34,2048,702.2422,1345.75781,34.28917,28.486002,12.6953125,891.601563,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:09,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.42400026,1,0.160000011,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,36,28,117,26.5,110,109,108,2170.418,1920.34143,78.125,53.125,46.875,64.0625,60.546875,29,30,27,37,37,4004.57446,4004.57446,901.029236,901.029236,30.368166,24.5488625,1.12452459,2.68332553,100.114357,31.9020844,5.062504,10.8063774,43,923.906067,3505.50024,1847.81213,1124,7,2,0,4,34,2048,285.777344,1762.22266,13.9539719,27.3660011,0,663.085938,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:10,23.5294113,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,32,28,117,26.5,110,109,108,2163.46143,1931.33044,21.53846,10.76923,4.615384,38.4615364,18.8461533,27,28,27,28,28,3403.89,3403.89,4004.57617,3904.462,15.2326717,9.819252,0.991076231,1.90733492,100.11441,31.8583755,5.0555687,10.8133125,42,923.906067,3505.50024,1847.81213,1123,6,2,0,4,34,2048,285.777344,1762.22266,13.9539719,27.363,0.9765625,0,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:11,21.9607849,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,31,28,117,26.5,110,109,108,2160,1939.65515,19.9999981,10.76923,10.76923,27.6923065,17.3076859,29,29,26,32,32,4004.57568,3904.46118,3904.46118,3904.46118,16.0839481,10.6418381,0.9978968,1.95391524,100.114388,31.7636948,5.0405426,10.8283386,43,923.906067,3505.50024,1847.81213,1121,5,2,0,3,34,2048,285.777344,1762.22266,13.9539719,27.2650013,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:12,23.5294113,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,31,28,117,26.5,110,109,108,2160,1934.09741,33.8461533,9.230768,18.4615364,29.2307682,22.6923046,30,29,30,34,34,3904.46045,3904.46045,3904.46045,3904.46045,16.9131737,11.44135,1.002227,1.96707273,100.114372,31.8508759,5.05437851,10.8145027,42,923.906067,3505.50024,1847.81213,1121,5,2,0,3,34,2048,285.652344,1762.34766,13.9478683,27.0740013,6.8359375,889.648438,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:13,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,31,28,117,26.5,110,109,108,2156.54956,1928.57141,26.5625,17.1875,18.75,42.1875,26.171875,32,29,27,29,32,3904.46143,3904.46143,3904.46143,4004.57568,16.2433739,10.7861366,0.993196547,1.95207977,100.114395,31.543808,5.00564957,10.8632317,42,923.906067,3505.50024,1847.81213,1120,6,2,0,4,34,2048,265.0547,1782.94531,12.9421234,27.5550022,0,0,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:14,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,31,28,117,26.5,110,109,108,2166.934,1931.33044,21.875,6.25,12.5,40.625,20.3125,30,29,26,30,30,3904.46167,3904.46167,3904.46167,3904.46167,15.5010605,10.0716362,0.9789958,1.92074287,100.1144,31.4922485,4.997467,10.8714142,43,923.906067,3505.50024,1847.81213,1118,5,2,0,3,34,2048,264.9297,1783.07031,12.93602,27.457,0,889.648438,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:15,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,31,28,117,26.5,110,109,108,2160,1939.65515,26.5625,6.25,12.5,34.375,19.921875,29,29,26,33,33,3904.461,4004.57544,4004.57544,3904.461,16.1904335,10.7162819,1.00097251,1.94748378,100.114388,31.14032,4.94162,10.9272614,42,923.906067,3505.50024,1847.81213,1118,5,2,0,3,34,2048,261.1797,1786.82031,12.7529144,27.361002,0,889.648438,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:16,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,31,28,117,26.5,110,109,109,2163.46143,1931.33044,28.125,12.5,9.375,34.375,21.09375,29,28,31,28,31,3904.46118,3904.46118,3904.46118,3904.46118,16.1032677,10.6476135,0.9939898,1.96028936,100.114395,31.1151733,4.9376297,10.9312515,42,923.906067,3505.50024,1847.81213,1115,6,2,0,4,34,2048,261.1797,1786.82031,12.7529144,27.0740013,0,889.648438,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:17,26.6666679,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,31,27.5,117,26.5,110,109,108,2160,1928.57141,20.3125,7.8125,9.375,42.1875,19.921875,30,28,26,31,30,3904.46167,3904.46167,3904.46167,3904.46167,15.2667217,9.823199,0.98977,1.91576,100.114395,31.1232758,4.93891525,10.929966,42,923.906067,3505.50024,1847.81213,1115,6,2,0,4,34,2048,261.1797,1786.82031,12.7529144,27.170002,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.376038,48.1984825,25,1.56524086,0.007537842
12/16/2021 07:23:18,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,31,27.5,117,26.5,110,109,109,2177.41943,1942.446,28.125,12.5,4.6875,39.0625,21.09375,28,29,26,38,38,3904.46118,3904.46118,3904.46118,4004.57568,15.9979391,10.5333071,1.00023448,1.94884157,100.114388,31.1397324,4.94152832,10.9273529,42,923.906067,3505.50024,1847.81213,1114,4,1,0,2,34,2048,261.1797,1786.82031,12.7529144,27.2650013,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.3804,48.19852,25,1.565234,0.007537842
12/16/2021 07:23:20,30.5882359,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,39,27.5,117,26.5,110,109,108,2153.11,1931.33044,54.6875,67.1875,65.625,70.3125,64.453125,33,38,34,36,38,3904.46216,3904.46216,3904.46216,3904.46216,32.24947,26.6736126,1.02439117,2.358027,100.114418,31.5701065,5.009823,10.8590584,42,923.906067,3505.50024,1847.81213,1111,7,2,0,4,34,2048,265.9297,1782.07031,12.984848,27.156002,17.578125,0,33,0.0102996826,30,0.0422515869,100,479.3804,48.19852,25,1.565234,0.007537842
12/16/2021 07:23:21,37.2549,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,41,27.5,117,26.5,110,109,109,2153.11,1925.82031,81.53846,78.46154,80,95.38461,83.84615,38,38,39,44,44,3904.46045,3904.46045,3904.46045,3904.46045,37.461483,31.7878551,1.02360559,2.77758527,100.114372,32.95376,5.229393,10.6394882,42,1126.406,3505.50024,2252.812,1109,5,2,0,3,34,2048,268.414063,1779.58594,13.1061554,28.6730022,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.3804,48.19852,25,1.565234,0.007537842
12/16/2021 07:23:22,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,39,27.5,117,26.5,110,109,109,2163.46143,1931.33044,79.6875,65.625,76.5625,78.125,75,31,33,31,37,37,3904.46143,3904.46143,3904.46143,3904.46143,34.421978,28.6618156,1.1131556,2.707466,100.114395,32.1986542,5.10956573,10.7593155,42,1126.406,3505.50024,2252.812,1107,6,2,0,4,34,2048,269.539063,1778.46094,13.161087,28.788002,1.953125,890.625,33,0.0102996826,30,0.0422515869,100,479.3804,48.19852,25,1.565234,0.007537842
12/16/2021 07:23:23,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,35,27.5,117,26.5,110,109,109,2160,1928.57141,44.6153831,33.8461533,21.53846,35.384613,33.8461533,31,32,29,35,35,4004.575,3904.46045,3904.46045,3904.46045,24.1541157,18.5606041,1.03107536,2.42145753,100.114372,32.2185745,5.112728,10.7561531,42,1126.406,3505.50024,2252.812,1107,5,2,0,3,34,2048,269.539063,1778.46094,13.161087,28.6780014,1.953125,890.625,33,0.0102996826,30,0.0422515869,100,479.3804,48.19852,25,1.565234,0.007537842
12/16/2021 07:23:24,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,40,27.5,117,26.5,110,109,108,2163.46143,1917.61365,85.9375,68.75,68.75,81.25,76.171875,39,43,41,42,43,3904.46216,3904.46216,3904.46216,3904.46216,36.22801,30.164114,1.25123608,3.18373442,100.114418,33.0709,5.247982,10.6208992,42,1126.406,3505.50024,2252.812,1106,11,4,0,4,34,2048,334.851563,1713.14844,16.350174,29.5220013,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.3804,48.19852,25,1.565234,0.007537842
12/16/2021 07:23:25,31.7647057,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,38,27.5,117,26.5,110,109,108,2177.41943,1942.446,75,64.0625,48.4375,68.75,64.0625,32,33,30,35,35,3904.46118,3904.46118,3904.46118,3904.46118,32.09999,26.4392071,1.0277977,2.679025,100.114388,33.4690781,5.31116867,10.5577126,43,1126.406,3505.50024,2252.812,1104,15,6,0,4,34,2048,442.5586,1605.44141,21.6093063,31.427002,5.859375,891.601563,33,0.0102996826,30,0.0422515869,100,479.3804,48.19852,25,1.565234,0.007537842
12/16/2021 07:23:26,34.11765,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.160000011,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,38,27.5,117,26.5,110,109,109,2160,1931.33044,60.9375,59.375,62.5,59.375,60.546875,36,37,36,34,37,3904.46118,3904.46118,3904.46118,3904.46118,30.5721779,24.8594913,1.03830647,2.81117129,100.114395,33.7349243,5.35335541,10.5155258,42,1126.406,3505.50024,2252.812,1104,10,4,0,4,34,2048,450.671875,1597.32813,22.0054626,29.8120022,8.7890625,891.601563,33,0.0102996826,30,0.0422515869,100,479.3804,48.19852,25,1.565234,0.007537842
12/16/2021 07:23:27,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,42,27.5,117,26.5,110,109,108,2156.54956,1939.65515,90.625,89.0625,92.1875,89.0625,90.234375,38,42,40,40,41,3904.46,3904.46,3904.46,3904.46,40.5371666,34.79202,1.03170383,3.118258,100.114357,34.53479,5.48028564,10.3885956,42,1126.406,3505.50024,2252.812,1103,8,3,0,4,33,2048,482.5547,1565.44531,23.56224,29.151001,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.3804,48.19852,25,1.565234,0.007537842
12/16/2021 07:23:28,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.160000011,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,42,27.5,117,26.5,110,109,109,2142.85718,1912.18127,100,100,100,100,100,37,42,40,41,42,3904.46216,3904.46216,3904.46216,3904.46216,41.80028,35.9678459,1.02839947,3.325599,100.11441,35.7095032,5.66669846,10.2021828,42,1126.406,3505.50024,2252.812,1101,13,4,0,4,33,2048,559.3867,1488.61328,27.3138046,29.151001,1.953125,955.0781,33,0.0102996826,30,0.0422515869,100,479.3804,48.19852,25,1.565234,0.007537842
